house_id,purchase_price,%_change_between_offer_and_purchase,nom_interest_rate%,dk_ann_infl_rate%,yield_on_mortgage_credit_bonds%
214576,2736000,-4,0,7.7,3.73
214686,6500000,-4,0,7.7,3.73
214727,2195000,0,0,7.7,3.73
214651,5425000,-6,0,7.7,3.73
214760,1460000,-1,0,7.7,3.73
214656,1200000,0,0,7.7,3.73
214775,830000,0,0,7.7,3.73
214712,2000000,-5,0,7.7,3.73
214786,7100000,0,0,7.7,3.73
214561,3025000,0,0,7.7,3.73
214697,1963500,0,0,7.7,3.73
214740,2395000,0,0,7.7,3.73
214692,2800000,0,0,7.7,3.73
214721,1950000,0,0,7.7,3.73
214518,5800000,0,0,7.7,3.73
214930,2100000,-4,0,7.7,3.73
215051,2395000,0,0,7.7,3.73
215044,870000,-3,0,7.7,3.73
214899,605000,22,0,7.7,3.73
214919,2515000,1,0,7.7,3.73
214806,8180000,0,0,7.7,3.73
215022,5250000,-3,0,7.7,3.73
215055,300000,-24,0,7.7,3.73
214903,510000,0,0,7.7,3.73
214826,3655000,0,0,7.7,3.73
215059,2750000,0,0,7.7,3.73
214817,5925000,-1,0,7.7,3.73
214822,2050000,0,0,7.7,3.73
214885,2725000,-4,0,7.7,3.73
215015,1795000,0,0,7.7,3.73
214924,3495000,0,0,7.7,3.73
214838,4920000,0,0,7.7,3.73
214858,510000,0,0,7.7,3.73
214956,3495000,0,0,7.7,3.73
214921,1745000,-3,0,7.7,3.73
215233,3195000,0,0,7.7,3.73
215168,1800000,0,0,7.7,3.73
215262,720000,0,0,7.7,3.73
215108,1985000,0,0,7.7,3.73
215215,1145000,0,0,7.7,3.73
215240,3850000,-4,0,7.7,3.73
215312,825000,-8,0,7.7,3.73
215241,2575000,-3,0,7.7,3.73
215308,1345000,-4,0,7.7,3.73
215199,2620000,-1,0,7.7,3.73
215112,915000,0,0,7.7,3.73
215183,4695000,0,0,7.7,3.73
215093,1695000,0,0,7.7,3.73
215088,1860000,-2,0,7.7,3.73
215164,4150000,-8,0,7.7,3.73
215204,1950000,0,0,7.7,3.73
215259,5250000,-4,0,7.7,3.73
215145,800000,0,0,7.7,3.73
215270,900000,0,0,7.7,3.73
215067,365000,46,0,7.7,3.73
215305,1500000,0,0,7.7,3.73
215313,1880000,-6,0,7.7,3.73
215218,3405000,0,0,7.7,3.73
215186,2250000,-6,0,7.7,3.73
215135,2980500,0,0,7.7,3.73
215569,550000,0,0,7.7,3.73
215477,922500,0,0,7.7,3.73
215428,1149000,0,0,7.7,3.73
215341,950000,0,0,7.7,3.73
215509,3375000,2,0,7.7,3.73
215552,1800000,-5,0,7.7,3.73
215489,561100,0,0,7.7,3.73
215480,600000,0,0,7.7,3.73
215565,4475000,-3,0,7.7,3.73
215468,3750000,1,0,7.7,3.73
215361,1730000,0,0,7.7,3.73
215500,269805,0,0,7.7,3.73
215454,7995000,0,0,7.7,3.73
215721,1200000,0,0,7.7,3.73
215804,1395000,0,0,7.7,3.73
215627,275000,-7,0,7.7,3.73
215636,850000,-5,0,7.7,3.73
215741,3425000,-2,0,7.7,3.73
215596,2025000,-3,0,7.7,3.73
215742,8800000,-4,0,7.7,3.73
215605,2075000,0,0,7.7,3.73
215618,1265000,-2,0,7.7,3.73
215767,2300000,0,0,7.7,3.73
215786,2805000,2,0,7.7,3.73
215756,600798,0,0,7.7,3.73
215674,3100000,0,0,7.7,3.73
215780,4245000,0,0,7.7,3.73
215658,8995000,-9,0,7.7,3.73
215598,578000,0,0,7.7,3.73
215646,1640000,-2,0,7.7,3.73
215645,460000,-8,0,7.7,3.73
215679,1050900,0,0,7.7,3.73
215854,1900000,-5,0,7.7,3.73
215835,2925000,0,0,7.7,3.73
215850,1915000,-2,0,7.7,3.73
215842,1800000,-10,0,7.7,3.73
215894,8651700,0,0,1.85,1.47
215885,6162500,0,0,1.85,1.47
215876,2615000,0,0,1.85,1.47
215933,6325000,-3,0,1.85,1.47
216044,1000000,0,0,1.85,1.47
216186,850000,0,0,1.85,1.47
216199,3200000,0,0,1.85,1.47
216110,3750000,0,0,1.85,1.47
216266,11800000,-2,0,1.85,1.47
216265,750000,-11,0,1.85,1.47
216208,910000,-9,0,1.85,1.47
216282,950000,-17,0,1.85,1.47
216216,600000,-7,0,1.85,1.47
216273,1200000,0,0,1.85,1.47
216142,1372000,-5,0,1.85,1.47
216212,1675000,-1,0,1.85,1.47
216306,2000000,0,0,1.85,1.47
216335,5995000,0,0,1.85,1.47
216405,400000,0,0,1.85,1.47
216388,2000000,0,0,1.85,1.47
216382,2030000,-3,0,1.85,1.47
216308,800000,0,0,1.85,1.47
216322,832235,0,0,1.85,1.47
216460,3035520,0,0,1.85,1.47
216468,3332357,0,0,1.85,1.47
216496,1145000,-4,0,1.85,1.47
216459,2170000,-1,0,1.85,1.47
216324,2300000,0,0,1.85,1.47
216542,3500000,-5,0,1.85,1.47
216537,2860000,-3,0,1.85,1.47
216705,816000,0,0,1.85,1.47
216667,1295000,0,0,1.85,1.47
216684,1500000,0,0,1.85,1.47
216707,395000,0,0,1.85,1.47
216677,4998000,-2,0,1.85,1.47
216608,550000,0,0,1.85,1.47
216586,625000,0,0,1.85,1.47
216609,2525000,-3,0,1.85,1.47
216657,2650000,0,0,1.85,1.47
216578,650000,-4,0,1.85,1.47
216651,4095000,0,0,1.85,1.47
216536,1850000,-2,0,1.85,1.47
216743,850000,0,0,1.85,1.47
216784,450000,-16,0,1.85,1.47
216789,2586000,0,0,1.85,1.47
216855,4450000,0,0,1.85,1.47
216879,720000,0,0,1.85,1.47
216719,1200000,0,0,1.85,1.47
216727,4450000,0,0,1.85,1.47
216788,800000,0,0,1.85,1.47
216794,1147500,0,0,1.85,1.47
216837,4835000,0,0,1.85,1.47
216831,3645000,1,0,1.85,1.47
216884,3300000,-11,0,1.85,1.47
216818,2980000,-1,0,1.85,1.47
216760,1825000,-12,0,1.85,1.47
216721,1400000,0,0,1.85,1.47
216860,1050000,0,0,1.85,1.47
216793,565000,-19,0,1.85,1.47
216878,800000,0,0,1.85,1.47
216747,1000000,0,0,1.85,1.47
216928,6000000,0,0,1.85,1.47
216917,2018459,0,0,1.85,1.47
216904,1362500,-2,0,1.85,1.47
216946,1599000,0,0,1.85,1.47
216968,3725000,-2,0,1.85,1.47
217016,1100000,0,0,1.85,1.47
217002,5000000,0,0,1.85,1.47
217036,7245000,-1,0,1.85,1.47
217030,1075000,-2,0,1.85,1.47
217027,870000,-3,0,1.85,1.47
217217,5250000,-3,0,1.85,1.47
217275,1295000,0,0,1.85,1.47
217052,1235000,0,0,1.85,1.47
217313,4326000,0,0,1.85,1.47
217260,3025000,0,0,1.85,1.47
217236,1657500,0,0,1.85,1.47
217241,5000000,0,0,1.85,1.47
217311,2248000,0,0,1.85,1.47
217188,3450000,0,0,1.85,1.47
217174,1200000,-4,0,1.85,1.47
217247,1995000,0,0,1.85,1.47
217050,2068800,0,0,1.85,1.47
217264,3075000,-2,0,1.85,1.47
217273,4000000,-6,0,1.85,1.47
217322,8641834,0,0,1.85,1.47
217149,2300000,0,0,1.85,1.47
217095,2000000,-5,0,1.85,1.47
217123,3400000,-3,0,1.85,1.47
217729,3500000,-8,0,1.85,1.47
217409,380000,0,0,1.85,1.47
217491,675000,0,0,1.85,1.47
217387,1695000,0,0,1.85,1.47
217379,4900000,-6,0,1.85,1.47
217377,2045000,3,0,1.85,1.47
217760,4715000,-3,0,1.85,1.47
217640,1135000,-5,0,1.85,1.47
217718,1942719,7,0,1.85,1.47
217485,3500000,0,0,1.85,1.47
217577,2095000,0,0,1.85,1.47
217548,2175000,0,0,1.85,1.47
217725,995000,0,0,1.85,1.47
217509,1700000,0,0,1.85,1.47
217654,5200000,0,0,1.85,1.47
217758,527420,0,0,1.85,1.47
217539,4025000,6,0,1.85,1.47
217717,7725000,0,0,1.85,1.47
217515,6800000,-3,0,1.85,1.47
217384,2250000,-4,0,1.85,1.47
217593,4200000,-3,0,1.85,1.47
217440,8970000,0,0,1.85,1.47
217639,1050000,-12,0,1.85,1.47
217445,810000,-4,0,1.85,1.47
217727,350000,-11,0,1.85,1.47
217424,1800000,0,0,1.85,1.47
217428,2200000,0,0,1.85,1.47
217383,1985000,-1,0,1.85,1.47
217585,3240000,-2,0,1.85,1.47
217457,800000,0,0,1.85,1.47
217565,1375000,0,0,1.85,1.47
217712,745000,-6,0,1.85,1.47
217456,816000,0,0,1.85,1.47
217710,1700000,-11,0,1.85,1.47
217883,1825000,0,0,1.85,1.47
218095,3995000,0,0,1.85,1.47
217852,3348000,0,0,1.85,1.47
217878,1162500,-10,0,1.85,1.47
217847,3450000,0,0,1.85,1.47
218125,4500000,0,0,1.85,1.47
217825,3070000,-1,0,1.85,1.47
217790,1550000,-3,0,1.85,1.47
218132,560000,-6,0,1.85,1.47
217849,4499000,0,0,1.85,1.47
217938,1317500,0,0,1.85,1.47
218044,1906500,-2,0,1.85,1.47
218068,6375000,-2,0,1.85,1.47
217969,1800000,-10,0,1.85,1.47
217904,1540000,-4,0,1.85,1.47
218112,2495000,0,0,1.85,1.47
218134,1350000,-10,0,1.85,1.47
218087,3300000,-13,0,1.85,1.47
218006,4850000,-3,0,1.85,1.47
217880,1825000,0,0,1.85,1.47
217949,550000,0,0,1.85,1.47
217961,2495000,0,0,1.85,1.47
218133,3450000,-1,0,1.85,1.47
218107,620000,0,0,1.85,1.47
217828,1600000,-6,0,1.85,1.47
217899,1700000,0,0,1.85,1.47
218355,2595000,0,0,1.85,1.47
218197,400000,0,0,1.85,1.47
218171,2600000,0,0,1.85,1.47
218261,925000,0,0,1.85,1.47
218485,775000,0,0,1.85,1.47
218292,3400000,0,0,1.85,1.47
218426,1195000,0,0,1.85,1.47
218362,2100000,0,0,1.85,1.47
218323,2395000,-4,0,1.85,1.47
218277,3850000,-4,0,1.85,1.47
218387,3600000,0,0,1.85,1.47
218440,3100000,0,0,1.85,1.47
218198,3650000,-9,0,1.85,1.47
218474,4095000,0,0,1.85,1.47
218378,2100000,-9,0,1.85,1.47
218190,1250000,-3,0,1.85,1.47
218434,4400000,0,0,1.85,1.47
218369,2000000,-7,0,1.85,1.47
218392,1125000,0,0,1.85,1.47
218572,500000,-28,0,1.85,1.47
218632,2650000,0,0,1.85,1.47
218624,2500000,-4,0,1.85,1.47
218588,4525000,-4,0,1.85,1.47
218661,1041870,0,0,1.85,1.47
218562,995000,0,0,1.85,1.47
218664,1600000,0,0,1.85,1.47
218574,1575000,-5,0,1.85,1.47
218627,2500000,0,0,1.85,1.47
218553,1297000,0,0,1.85,1.47
218631,3150000,-4,0,1.85,1.47
218712,1776000,1,0,1.85,1.47
218702,1675000,-7,0,1.85,1.47
218736,1570000,-2,0,1.85,1.47
218677,1145000,0,0,1.85,1.47
218998,5985000,0,0,1.85,1.47
218948,925000,0,0,1.85,1.47
218835,6598000,2,0,1.85,1.47
218802,1200000,-7,0,1.85,1.47
218793,4175000,-3,0,1.85,1.47
218962,2337500,0,0,1.85,1.47
219038,4400000,-2,0,1.85,1.47
218993,915000,-3,0,1.85,1.47
219077,4680000,-6,0,1.85,1.47
218832,2400000,0,0,1.85,1.47
218776,850000,-8,0,1.85,1.47
219010,1295000,-7,0,1.85,1.47
218895,1845000,0,0,1.85,1.47
219187,1775000,-1,0,1.85,1.47
219188,966025,0,0,1.85,1.47
219329,1450000,-2,0,1.85,1.47
219413,585000,0,0,1.85,1.47
219363,1495000,0,0,1.85,1.47
219421,8425000,-1,0,1.85,1.47
219344,1495000,0,0,1.85,1.47
219114,351750,-11,0,1.85,1.47
219470,1195000,33,0,1.85,1.47
219115,5500000,-2,0,1.85,1.47
219387,1100000,5,0,1.85,1.47
219128,3250000,-7,0,1.85,1.47
219395,1660000,0,0,1.85,1.47
219300,11400000,-5,0,1.85,1.47
219430,3750000,0,0,1.85,1.47
219345,750000,0,0,1.85,1.47
219203,690000,-1,0,1.85,1.47
219302,450000,0,0,1.85,1.47
219736,8073000,0,0,1.85,1.47
219633,1549000,0,0,1.85,1.47
219605,1700000,-8,0,1.85,1.47
219566,3400000,-3,0,1.85,1.47
219705,816000,0,0,1.85,1.47
219719,5200000,0,0,1.85,1.47
219661,2500000,-2,0,1.85,1.47
219606,4350000,0,0,1.85,1.47
219675,7500000,0,0,1.85,1.47
219576,977500,0,0,1.85,1.47
219744,875000,-3,0,1.85,1.47
219769,2200000,-2,0,1.85,1.47
219774,2200000,0,0,1.85,1.47
219657,5995000,0,0,1.85,1.47
219643,628000,0,0,1.85,1.47
219609,6200000,0,0,1.85,1.47
219782,650000,-18,0,1.85,1.47
219734,1200000,0,0,1.85,1.47
219649,1800000,-7,0,1.85,1.47
220099,1150000,-2,0,1.85,1.47
219867,2195000,0,0,1.85,1.47
219866,2325000,0,0,1.85,1.47
219975,950000,0,0,1.85,1.47
219954,7500000,0,0,1.85,1.47
219864,1765000,-7,0,1.85,1.47
220196,950000,0,0,1.85,1.47
220046,2625000,-3,0,1.85,1.47
219891,2495000,0,0,1.85,1.47
219963,2400000,-9,0,1.85,1.47
219922,2130000,-3,0,1.85,1.47
220090,1360000,0,0,1.85,1.47
220123,4500000,0,0,1.85,1.47
220068,5200000,-5,0,1.85,1.47
220149,6250000,-4,0,1.85,1.47
219996,1550000,0,0,1.85,1.47
219970,7550000,0,0,1.85,1.47
220087,2145000,8,0,1.85,1.47
220012,2700000,0,0,1.85,1.47
220147,3848000,0,0,1.85,1.47
220048,1800000,-10,0,1.85,1.47
220289,2900000,0,0,1.85,1.47
220480,5072000,0,0,1.85,1.47
220390,3400000,-10,0,1.85,1.47
220379,650000,0,0,1.85,1.47
220302,1945000,0,0,1.85,1.47
220462,2375000,0,0,1.85,1.47
220468,3000000,0,0,1.85,1.47
220377,2350000,-2,0,1.85,1.47
220492,3950000,-1,0,1.85,1.47
220511,1810000,-3,0,1.85,1.47
220314,6500000,0,0,1.85,1.47
220258,1385000,-4,0,1.85,1.47
220396,3300000,18,0,1.85,1.47
220463,2495000,0,0,1.85,1.47
220430,12473935,0,0,1.85,1.47
220431,300000,0,0,1.85,1.47
220522,1635000,-4,0,1.85,1.47
220419,350000,0,0,1.85,1.47
220346,3900000,0,0,1.85,1.47
220338,2295000,0,0,1.85,1.47
220506,1475000,-1,0,1.85,1.47
220247,1300000,-5,0,1.85,1.47
220340,3600000,0,0,1.85,1.47
220637,1095000,0,0,1.85,1.47
220599,1745000,-3,0,1.85,1.47
220606,3500000,-5,0,1.85,1.47
220643,700000,0,0,1.85,1.47
220539,2600000,0,0,1.85,1.47
220620,4012500,0,0,1.85,1.47
220596,2410000,-1,0,1.85,1.47
220579,935000,0,0,1.85,1.47
220729,870000,-13,0,1.85,1.47
220719,6450000,0,0,1.85,1.47
220740,1600000,0,0,1.85,1.47
220674,1250000,0,0,1.85,1.47
220737,1450000,-14,0,1.85,1.47
220857,1665000,0,0,1.85,1.47
220810,2075000,-5,0,1.85,1.47
220796,1150000,-4,0,1.85,1.47
220874,2098000,0,0,1.85,1.47
220918,3700000,-3,0,1.85,1.47
220858,6400000,-1,0,1.85,1.47
220907,1525000,-7,0,1.85,1.47
220864,1925000,-6,0,1.85,1.47
220933,1950000,0,0,1.85,1.47
221059,1015000,-7,0,1.85,1.47
220799,2720000,-5,0,1.85,1.47
220964,3600000,-1,0,1.85,1.47
220896,550000,0,0,1.85,1.47
220863,950000,-5,0,1.85,1.47
220950,1970000,0,0,1.85,1.47
220926,1825000,-9,0,1.85,1.47
221049,500000,0,0,1.85,1.47
220754,4895000,0,0,1.85,1.47
220757,3281000,0,0,1.85,1.47
220987,1795000,0,0,1.85,1.47
220778,575000,-12,0,1.85,1.47
221090,1500000,-9,0,1.85,1.47
221252,3412000,7,0,1.85,1.47
221367,1000000,-7,0,1.85,1.47
221312,1300000,-7,0,1.85,1.47
221258,2725000,-3,0,1.85,1.47
221124,655000,0,0,1.85,1.47
221222,845000,0,0,1.85,1.47
221257,1832500,-6,0,1.85,1.47
221152,1942500,-3,0,1.85,1.47
221085,2505000,0,0,1.85,1.47
221063,4700000,-15,0,1.85,1.47
221267,1015000,-14,0,1.85,1.47
221185,625000,-10,0,1.85,1.47
221350,415000,0,0,1.85,1.47
221073,1550000,-3,0,1.85,1.47
221159,3350000,-4,0,1.85,1.47
221232,1345000,-2,0,1.85,1.47
221142,3240000,1,0,1.85,1.47
221100,7925000,-1,0,1.85,1.47
221147,1500000,-16,0,1.85,1.47
221306,7200000,0,0,1.85,1.47
221168,560000,0,0,1.85,1.47
221198,1695000,0,0,1.85,1.47
221505,3300000,-1,0,1.85,1.47
221451,3195000,0,0,1.85,1.47
221443,2367500,-1,0,1.85,1.47
221585,3762500,-3,0,1.85,1.47
221467,1500000,-18,0,1.85,1.47
221646,2445000,-2,0,1.85,1.47
221641,2150000,0,0,1.85,1.47
221550,1800000,0,0,1.85,1.47
221498,850000,-5,0,1.85,1.47
221487,1610000,1,0,1.85,1.47
221474,2150000,-6,0,1.85,1.47
221512,1200000,0,0,1.85,1.47
221604,1870000,-1,0,1.85,1.47
221640,4399000,0,0,1.85,1.47
221705,1321112,0,0,1.85,1.47
221698,2250000,-6,0,1.85,1.47
221589,850000,-5,0,1.85,1.47
221632,2875000,0,0,1.85,1.47
221678,2998000,0,0,1.85,1.47
221439,1800000,-14,0,1.85,1.47
221941,1005000,0,0,1.85,1.47
221806,1050000,-25,0,1.85,1.47
221879,4150000,0,0,1.85,1.47
221889,1250000,-10,0,1.85,1.47
221722,3737500,-3,0,1.85,1.47
221832,782000,0,0,1.85,1.47
222029,665000,-8,0,1.85,1.47
221801,4775000,-4,0,1.85,1.47
221993,6125000,0,0,1.85,1.47
221724,1200000,-7,0,1.85,1.47
221948,825000,-8,0,1.85,1.47
221711,860000,2,0,1.85,1.47
221926,2675000,-4,0,1.85,1.47
221964,2200000,0,0,1.85,1.47
221769,500000,0,0,1.85,1.47
221930,3400000,0,0,1.85,1.47
221843,875000,-7,0,1.85,1.47
221902,2240000,-2,0,1.85,1.47
221982,2800000,-12,0,1.85,1.47
221933,482000,0,0,1.85,1.47
221746,1320550,0,0,1.85,1.47
221777,1400000,0,0,1.85,1.47
222100,1150000,0,0,1.85,1.47
222346,1795000,0,0,1.85,1.47
222190,1100000,-26,0,1.85,1.47
222091,1095000,-15,0,1.85,1.47
222307,451500,0,0,1.85,1.47
222210,4350000,-3,0,1.85,1.47
222229,1095000,0,0,1.85,1.47
222138,405000,-5,0,1.85,1.47
222167,2501000,4,0,1.85,1.47
222341,3995000,0,0,1.85,1.47
222271,800000,-2,0,1.85,1.47
222258,2100000,0,0,1.85,1.47
222161,1095000,0,0,1.85,1.47
222055,3500000,0,0,1.85,1.47
222086,3800000,-5,0,1.85,1.47
222197,2740000,2,0,1.85,1.47
222098,2750000,-15,0,1.85,1.47
222199,2050000,-4,0,1.85,1.47
222273,3596400,-4,0,1.85,1.47
222090,1300000,0,0,1.85,1.47
222281,2975000,0,0,1.85,1.47
222270,900000,-5,0,1.85,1.47
222343,2100000,-4,0,1.85,1.47
222052,1150000,-11,0,1.85,1.47
222240,1500000,0,0,1.85,1.47
222178,6850000,-1,0,1.85,1.47
222424,1490000,-5,0,1.85,1.47
222413,1487500,0,0,1.85,1.47
222406,1550000,-3,0,1.85,1.47
222390,2200000,-4,0,1.85,1.47
222488,2010000,-4,0,1.85,1.47
222479,995000,0,0,1.85,1.47
222565,3825000,0,0,1.85,1.47
222771,10350000,0,0,1.85,1.47
222539,3195000,0,0,1.85,1.47
222632,1700000,-8,0,1.85,1.47
222685,2000000,0,0,1.85,1.47
222678,1400000,-6,0,1.85,1.47
222548,1700000,-3,0,1.85,1.47
222694,2700000,-3,0,1.85,1.47
222624,2203000,0,0,1.85,1.47
222657,1875000,-6,0,1.85,1.47
222560,1700000,0,0,1.85,1.47
222726,700000,0,0,1.85,1.47
222566,550000,-1,0,1.85,1.47
222782,2395000,-4,0,1.85,1.47
222651,1325000,-10,0,1.85,1.47
222664,1625000,-4,0,1.85,1.47
222779,2435000,0,0,1.85,1.47
222953,4100000,-6,0,1.85,1.47
222829,725000,0,0,1.85,1.47
222978,1825000,-1,0,1.85,1.47
223034,1395000,0,0,1.85,1.47
223061,2435000,-2,0,1.85,1.47
222884,1795000,0,0,1.85,1.47
222880,1345000,0,0,1.85,1.47
222878,1725000,-4,0,1.85,1.47
222866,630000,-9,0,1.85,1.47
223086,1340000,0,0,1.85,1.47
222998,2600000,0,0,1.85,1.47
222910,2450000,-6,0,1.85,1.47
222995,5225000,0,0,1.85,1.47
223076,5100000,-3,0,1.85,1.47
223067,1595000,0,0,1.85,1.47
223079,1300000,0,0,1.85,1.47
222865,1095000,0,0,1.85,1.47
222833,1795000,0,0,1.85,1.47
223294,1700000,-3,0,1.85,1.47
223230,1865000,0,0,1.85,1.47
223377,1000000,-28,0,1.85,1.47
223355,2595000,0,0,1.85,1.47
223341,3295000,0,0,1.85,1.47
223098,2550000,-5,0,1.85,1.47
223340,1875000,0,0,1.85,1.47
223249,1650000,-3,0,1.85,1.47
223213,9995000,0,0,1.85,1.47
223219,900000,0,0,1.85,1.47
223287,5575000,-1,0,1.85,1.47
223192,1450000,0,0,1.85,1.47
223120,3500000,-5,0,1.85,1.47
223285,2595000,0,0,1.85,1.47
223205,484500,0,0,1.85,1.47
223290,1610000,-2,0,1.85,1.47
223286,712500,-10,0,1.85,1.47
223407,3500000,0,0,1.85,1.47
223311,4300000,-10,0,1.85,1.47
223314,1100000,0,0,1.85,1.47
223248,6250000,0,0,1.85,1.47
223186,5495000,0,0,1.85,1.47
223369,5995000,0,0,1.85,1.47
223107,2725000,-3,0,1.85,1.47
223316,768075,0,0,1.85,1.47
223156,965000,-8,0,1.85,1.47
223229,1350000,-6,0,1.85,1.47
223237,3650000,-4,0,1.85,1.47
223133,8350000,-2,0,1.85,1.47
223349,2169000,0,0,1.85,1.47
223354,1317500,0,0,1.85,1.47
223347,3098000,0,0,1.85,1.47
223521,1275000,-2,0,1.85,1.47
223780,8700000,-4,0,1.85,1.47
223452,998000,-9,0,1.85,1.47
223782,2295000,0,0,1.85,1.47
223775,6000000,0,0,1.85,1.47
223463,4350000,-3,0,1.85,1.47
223602,3100000,0,0,1.85,1.47
223551,475000,-4,0,1.85,1.47
223717,3930000,-2,0,1.85,1.47
223461,5158414,0,0,1.85,1.47
223672,7052500,1,0,1.85,1.47
223560,1400000,0,0,1.85,1.47
223797,2595000,0,0,1.85,1.47
223789,1950000,0,0,1.85,1.47
223537,1280000,0,0,1.85,1.47
223564,2835000,-5,0,1.85,1.47
223464,1845000,0,0,1.85,1.47
223448,3595000,0,0,1.85,1.47
223496,9250000,0,0,1.85,1.47
223716,1600000,0,0,1.85,1.47
223525,10100000,-1,0,1.85,1.47
223619,1250000,-3,0,1.85,1.47
223451,3000000,0,0,1.85,1.47
223796,1450000,0,0,1.85,1.47
223593,799000,0,0,1.85,1.47
223526,1700000,0,0,1.85,1.47
223788,1600000,0,0,1.85,1.47
223756,415000,-30,0,1.85,1.47
223454,1360000,-2,0,1.85,1.47
223656,1225000,-12,0,1.85,1.47
223671,3175000,0,0,1.85,1.47
223909,676000,0,0,1.85,1.47
223896,1095000,0,0,1.85,1.47
223936,1500000,0,0,1.85,1.47
224131,1743630,0,0,1.85,1.47
224162,3700000,0,0,1.85,1.47
224044,3400000,0,0,1.85,1.47
223937,575000,0,0,1.85,1.47
224143,1743630,0,0,1.85,1.47
223904,778000,-2,0,1.85,1.47
223835,1250000,26,0,1.85,1.47
223837,545000,0,0,1.85,1.47
224173,1700000,-6,0,1.85,1.47
223859,1445000,-3,0,1.85,1.47
223954,1650000,0,0,1.85,1.47
224174,1780000,-6,0,1.85,1.47
223830,2200000,0,0,1.85,1.47
224101,2100000,-19,0,1.85,1.47
224024,4500000,0,0,1.85,1.47
223921,2975000,-1,0,1.85,1.47
224211,2385000,-4,0,1.85,1.47
223890,7900000,-3,0,1.85,1.47
224232,1250000,1,0,1.85,1.47
224221,1245000,0,0,1.85,1.47
224246,2060000,-1,0,1.85,1.47
224285,2095000,0,0,1.85,1.47
224264,1150000,0,0,1.85,1.47
224295,3750000,0,0,1.85,1.47
224411,1825000,-1,0,1.85,1.47
224352,995000,0,0,1.85,1.47
224366,1065000,-3,0,1.85,1.47
224427,745000,0,0,1.85,1.47
224410,2640000,-2,0,1.85,1.47
224602,1800000,-10,0,1.85,1.47
224556,1095000,0,0,1.85,1.47
224723,1325000,-5,0,1.85,1.47
224743,5100000,-5,0,1.85,1.47
224605,1150000,0,0,1.85,1.47
224470,3400000,26,0,1.85,1.47
224706,6595000,0,0,1.85,1.47
224509,2195000,0,0,1.85,1.47
224748,2650000,-5,0,1.85,1.47
224447,890000,-6,0,1.85,1.47
224661,2445000,0,0,1.85,1.47
224606,2675000,-4,0,1.85,1.47
224625,3200000,-7,0,1.85,1.47
224618,3175000,0,0,1.85,1.47
224550,2120000,-6,0,1.85,1.47
224615,1250000,-6,0,1.85,1.47
224668,3750000,0,0,1.85,1.47
224735,1595000,0,0,1.85,1.47
224548,1595000,0,0,1.85,1.47
224747,3625000,1,0,1.85,1.47
224745,2825000,-6,0,1.85,1.47
224508,1380000,-4,0,1.85,1.47
224464,6950000,-4,0,1.85,1.47
224572,2600000,0,0,1.85,1.47
224513,1020000,-15,0,1.85,1.47
224488,2195000,0,0,1.85,1.47
224713,1780000,0,0,1.85,1.47
224673,395000,0,0,1.85,1.47
224546,2850000,-5,0,1.85,1.47
224888,750000,0,0,1.85,1.47
225022,3750000,0,0,1.85,1.47
225140,720000,-9,0,1.85,1.47
225147,1495000,0,0,1.85,1.47
224818,3245000,0,0,1.85,1.47
225063,1700000,0,0,1.85,1.47
225020,3600000,-2,0,1.85,1.47
224784,3970000,-1,0,1.85,1.47
224836,825000,0,0,1.85,1.47
225095,306250,0,0,1.85,1.47
224964,799000,0,0,1.85,1.47
225133,918750,0,0,1.85,1.47
224761,1800000,-5,0,1.85,1.47
224893,400000,0,0,1.85,1.47
225041,500010,0,0,1.85,1.47
225102,2800000,-7,0,1.85,1.47
224933,360000,-28,0,1.85,1.47
225142,1275000,0,0,1.85,1.47
225079,3368750,0,0,1.85,1.47
224932,4750000,0,0,1.85,1.47
224809,8050000,0,0,1.85,1.47
225122,825000,0,0,1.85,1.47
224897,4900000,-2,0,1.85,1.47
225047,2395000,0,0,1.85,1.47
225072,3368750,0,0,1.85,1.47
224890,750000,-6,0,1.85,1.47
224825,2490000,0,0,1.85,1.47
224833,3800000,0,0,1.85,1.47
225049,3500000,0,0,1.85,1.47
225460,4995000,0,0,1.85,1.47
225342,395000,0,0,1.85,1.47
225149,1395000,0,0,1.85,1.47
225481,670000,0,0,1.85,1.47
225370,5310000,-3,0,1.85,1.47
225313,293126,0,0,1.85,1.47
225462,2100000,0,0,1.85,1.47
225375,2900000,-2,0,1.85,1.47
225301,1865000,-2,0,1.85,1.47
225432,2400000,-4,0,1.85,1.47
225256,8350000,-2,0,1.85,1.47
225298,3500000,0,0,1.85,1.47
225272,670000,0,0,1.85,1.47
225334,7720000,10,0,1.85,1.47
225235,2400000,-4,0,1.85,1.47
225245,3300000,-6,0,1.85,1.47
225404,5295000,0,0,1.85,1.47
225312,5700000,1,0,1.85,1.47
225559,1515000,-1,0,1.85,1.47
225557,3300000,0,0,1.85,1.47
225820,3275000,-4,0,1.85,1.47
225667,2075000,-1,0,1.85,1.47
225590,2250000,-3,0,1.85,1.47
225506,1498000,0,0,1.85,1.47
225548,1900000,-5,0,1.85,1.47
225800,995000,0,0,1.85,1.47
225563,550000,0,0,1.85,1.47
225577,3125000,-2,0,1.85,1.47
225651,1425000,-5,0,1.85,1.47
225549,1887500,-3,0,1.85,1.47
225737,850000,0,0,1.85,1.47
225531,6100000,-2,0,1.85,1.47
